Depart,Return,Year,Length_days,VID,Passengers
02/06/2014 10:00 AM,02/07/2014 6:00 PM,2014,1.33,113,5
02/04/2014 9:00 AM,02/04/2014 7:00 PM,2014,0.42,125,7
02/03/2014 12:00 PM,02/03/2014 4:00 PM,2014,0.17,094,12
02/04/2014 8:00 AM,02/04/2014 1:00 PM,2014,0.21,111,5
02/13/2014 9:00 AM,02/13/2014 6:00 PM,2014,0.38,113,5
02/05/2014 11:00 AM,02/05/2014 4:00 PM,2014,0.21,125,7
02/04/2014 8:00 AM,02/04/2014 4:00 PM,2014,0.33,094,12
02/10/2014 8:00 AM,02/10/2014 8:00 PM,2014,0.5,124,5
02/04/2014 10:00 AM,02/04/2014 5:00 PM,2014,0.29,072,7
02/12/2014 7:00 AM,02/12/2014 8:30 AM,2014,0.06,111,5
02/05/2014 10:30 AM,02/05/2014 12:00 PM,2014,0.06,131,5
04/03/2014 6:00 AM,04/06/2014 8:00 PM,2014,3.58,111,5
02/06/2014 4:00 PM,02/06/2014 10:00 PM,2014,0.25,122,5
04/07/2014 5:00 AM,04/09/2014 8:00 PM,2014,2.63,072,7
02/26/2014 1:00 PM,02/28/2014 10:00 PM,2014,2.38,131,5
02/26/2014 12:00 PM,02/27/2014 9:30 PM,2014,1.4,113,5
02/20/2014 12:00 PM,02/20/2014 5:30 PM,2014,0.23,112,5
02/25/2014 1:00 PM,02/25/2014 6:30 PM,2014,0.23,122,5
02/07/2014 11:00 AM,02/07/2014 4:00 PM,2014,0.21,131,5
03/28/2014 5:00 AM,03/28/2014 8:00 PM,2014,0.63,121,7
02/19/2014 5:00 AM,02/19/2014 5:00 PM,2014,0.5,082,7
02/11/2014 10:00 AM,02/11/2014 11:45 PM,2014,0.57,122,5
02/13/2014 12:00 PM,02/13/2014 7:00 PM,2014,0.29,082,7
02/11/2014 9:00 AM,02/11/2014 8:00 PM,2014,0.46,095,12
02/26/2014 11:00 AM,02/26/2014 7:00 PM,2014,0.33,122,5
02/27/2014 6:00 AM,02/27/2014 6:30 PM,2014,0.52,111,5
02/26/2014 5:00 AM,02/26/2014 6:00 PM,2014,0.54,124,5
02/11/2014 8:00 AM,02/11/2014 4:00 PM,2014,0.33,131,5
02/15/2014 8:00 AM,02/16/2014 11:00 PM,2014,1.63,121,7
03/09/2014 9:00 AM,03/11/2014 9:00 PM,2014,2.5,111,5
03/04/2014 5:00 AM,03/04/2014 8:00 PM,2014,0.63,123,7
02/25/2014 1:00 PM,02/26/2014 10:00 PM,2014,1.38,123,7
02/14/2014 7:00 AM,02/14/2014 4:00 PM,2014,0.38,122,5
02/11/2014 7:00 AM,02/11/2014 4:00 PM,2014,0.38,124,5
02/26/2014 6:30 AM,02/26/2014 8:00 PM,2014,0.56,121,7
02/27/2014 11:00 AM,02/27/2014 4:00 PM,2014,0.21,121,7
03/05/2014 8:00 AM,03/05/2014 3:00 PM,2014,0.29,131,5
03/13/2014 6:00 AM,03/13/2014 11:45 PM,2014,0.74,123,7
03/11/2014 8:00 AM,03/12/2014 11:45 PM,2014,1.66,094,12
02/19/2014 8:00 AM,02/19/2014 12:00 PM,2014,0.17,094,12
02/28/2014 7:00 AM,03/01/2014 8:00 PM,2014,1.54,122,5
02/28/2014 3:00 PM,03/01/2014 11:00 PM,2014,1.33,112,5
03/22/2014 8:00 AM,03/22/2014 5:00 PM,2014,0.38,095,12
02/26/2014 6:00 AM,02/26/2014 5:00 PM,2014,0.46,072,7
02/24/2014 6:00 AM,02/24/2014 6:00 PM,2014,0.5,111,5
02/13/2014 10:00 AM,02/13/2014 3:00 PM,2014,0.21,111,5
02/17/2014 7:00 AM,02/17/2014 1:00 PM,2014,0.25,122,5
03/26/2014 7:00 AM,03/26/2014 7:00 PM,2014,0.5,131,5
02/18/2014 3:00 PM,02/19/2014 10:00 PM,2014,1.29,123,7
02/28/2014 7:00 AM,03/01/2014 11:30 PM,2014,1.69,123,7
02/18/2014 7:00 AM,02/18/2014 4:00 PM,2014,0.38,113,5
03/05/2014 11:00 AM,03/05/2014 7:00 PM,2014,0.33,094,12
04/13/2014 7:00 AM,04/13/2014 9:00 PM,2014,0.58,094,12
02/21/2014 12:00 PM,02/22/2014 11:00 PM,2014,1.46,072,7
02/24/2014 7:45 AM,02/24/2014 5:15 PM,2014,0.4,125,7
02/22/2014 8:00 AM,02/22/2014 9:00 PM,2014,0.54,125,7
02/18/2014 8:00 AM,02/18/2014 5:00 PM,2014,0.38,121,7
02/17/2014 11:00 AM,02/17/2014 4:00 PM,2014,0.21,125,7
02/26/2014 4:00 PM,03/02/2014 11:00 PM,2014,4.29,082,7
02/18/2014 11:00 AM,02/18/2014 4:00 PM,2014,0.21,125,7
02/20/2014 3:30 PM,02/20/2014 7:00 PM,2014,0.15,112,5
02/20/2014 8:00 AM,02/20/2014 4:00 PM,2014,0.33,124,5
03/31/2014 3:30 PM,04/01/2014 9:00 PM,2014,1.23,122,5
02/21/2014 7:30 AM,02/21/2014 4:00 PM,2014,0.35,131,5
02/20/2014 12:00 PM,02/20/2014 7:00 PM,2014,0.29,094,12
02/27/2014 7:00 AM,02/27/2014 5:00 PM,2014,0.42,123,7
04/03/2014 8:00 AM,04/06/2014 2:00 PM,2014,3.25,131,5
02/19/2014 1:00 PM,02/20/2014 11:00 AM,2014,0.92,094,12
02/20/2014 11:00 AM,02/20/2014 3:00 PM,2014,0.17,125,7
02/21/2014 1:00 PM,02/21/2014 4:00 PM,2014,0.13,125,7
02/21/2014 1:00 PM,02/21/2014 10:00 PM,2014,0.38,113,5
02/26/2014 7:00 PM,02/27/2014 4:00 PM,2014,0.88,072,7
03/05/2014 7:00 AM,03/05/2014 3:00 PM,2014,0.33,124,5
03/05/2014 7:00 AM,03/05/2014 3:00 PM,2014,0.33,122,5
02/21/2014 12:00 PM,02/23/2014 10:00 PM,2014,2.42,131,5
03/05/2014 5:00 AM,03/05/2014 5:00 PM,2014,0.5,113,5
03/26/2014 6:30 AM,03/26/2014 11:00 PM,2014,0.69,123,7
04/04/2014 6:00 AM,04/06/2014 10:00 PM,2014,2.67,132,7
02/24/2014 7:00 AM,02/24/2014 5:00 PM,2014,0.42,131,5
03/03/2014 6:00 AM,03/03/2014 2:00 PM,2014,0.33,124,5
02/27/2014 12:00 PM,02/27/2014 11:00 PM,2014,0.46,112,5
02/27/2014 7:00 AM,02/27/2014 12:00 PM,2014,0.21,132,7
02/24/2014 1:00 PM,02/24/2014 5:00 PM,2014,0.17,122,5
03/13/2014 6:00 AM,03/13/2014 5:00 PM,2014,0.46,122,5
04/07/2014 6:00 AM,04/10/2014 10:00 PM,2014,3.67,131,5
03/03/2014 1:00 PM,03/03/2014 4:00 PM,2014,0.13,113,5
02/27/2014 2:00 PM,03/01/2014 10:00 PM,2014,2.33,132,7
03/07/2014 3:00 PM,03/08/2014 3:00 PM,2014,1,122,5
03/21/2014 6:00 AM,03/21/2014 6:00 PM,2014,0.5,122,5
04/03/2014 9:00 AM,04/05/2014 11:00 PM,2014,2.58,123,7
02/27/2014 12:00 PM,02/27/2014 8:00 PM,2014,0.33,094,12
02/27/2014 8:00 AM,02/27/2014 1:00 PM,2014,0.21,095,12
02/26/2014 10:00 AM,02/26/2014 4:00 PM,2014,0.25,094,12
03/06/2014 8:00 AM,03/06/2014 5:00 PM,2014,0.38,124,5
03/02/2014 10:00 AM,03/02/2014 10:00 PM,2014,0.5,111,5
03/24/2014 4:00 PM,03/26/2014 4:00 PM,2014,2,122,5
04/27/2014 1:00 PM,04/29/2014 7:00 AM,2014,1.75,122,5
03/02/2014 12:00 PM,03/02/2014 11:00 PM,2014,0.46,123,7
03/07/2014 6:00 AM,03/07/2014 4:00 PM,2014,0.42,131,5
04/22/2014 12:00 PM,04/22/2014 5:00 PM,2014,0.21,095,12
03/06/2014 4:00 PM,03/07/2014 12:00 AM,2014,0.33,082,7
03/03/2014 7:00 AM,03/03/2014 7:00 PM,2014,0.5,112,5
03/05/2014 7:00 AM,03/05/2014 7:00 PM,2014,0.5,122,5
03/19/2014 7:00 AM,03/19/2014 7:00 PM,2014,0.5,112,5
03/24/2014 7:00 AM,03/24/2014 7:00 PM,2014,0.5,112,5
03/26/2014 7:00 AM,03/26/2014 10:00 PM,2014,0.63,112,5
03/31/2014 7:00 AM,03/31/2014 7:00 PM,2014,0.5,112,5
03/03/2014 7:00 AM,03/05/2014 8:00 PM,2014,2.54,132,7
03/06/2014 7:00 AM,03/06/2014 8:00 PM,2014,0.54,123,7
03/06/2014 7:00 AM,03/06/2014 5:00 PM,2014,0.42,111,5
03/13/2014 4:00 PM,03/17/2014 9:00 AM,2014,3.71,112,5
03/04/2014 7:00 AM,03/04/2014 4:00 PM,2014,0.38,125,7
03/03/2014 2:15 PM,03/03/2014 4:30 PM,2014,0.09,131,5
03/04/2014 7:00 AM,03/04/2014 11:00 AM,2014,0.17,113,5
03/03/2014 1:30 PM,03/03/2014 3:30 PM,2014,0.08,125,7
03/31/2014 3:00 PM,03/31/2014 6:30 PM,2014,0.15,095,12
04/24/2014 9:00 AM,04/25/2014 10:00 PM,2014,1.54,113,5
03/09/2014 12:00 PM,03/09/2014 6:00 PM,2014,0.25,132,7
03/15/2014 8:00 AM,03/15/2014 8:00 PM,2014,0.5,132,7
04/11/2014 6:00 AM,04/13/2014 10:00 PM,2014,2.67,132,7
03/11/2014 7:00 AM,03/13/2014 11:45 PM,2014,2.7,132,7
03/06/2014 5:00 AM,03/06/2014 5:00 PM,2014,0.5,112,5
04/06/2014 9:00 AM,04/08/2014 9:00 PM,2014,2.5,124,5
04/10/2014 12:00 PM,04/11/2014 6:00 PM,2014,1.25,094,12
03/05/2014 8:00 AM,03/05/2014 7:00 PM,2014,0.46,113,5
03/13/2014 7:00 AM,03/13/2014 11:00 PM,2014,0.67,123,7
03/11/2014 7:00 AM,03/11/2014 7:00 PM,2014,0.5,124,5
03/13/2014 7:00 AM,03/13/2014 7:00 PM,2014,0.5,124,5
03/09/2014 8:00 AM,03/12/2014 10:00 PM,2014,3.58,112,5
03/12/2014 5:00 AM,03/12/2014 11:00 PM,2014,0.75,124,5
03/15/2014 7:00 AM,03/15/2014 8:00 PM,2014,0.54,131,5
03/06/2014 8:00 AM,03/06/2014 5:00 PM,2014,0.38,113,5
03/06/2014 8:00 AM,03/06/2014 5:00 PM,2014,0.38,113,5
03/22/2014 6:00 AM,03/22/2014 11:45 PM,2014,0.74,111,5
03/18/2014 12:00 PM,03/19/2014 8:00 PM,2014,1.33,111,5
04/03/2014 11:00 AM,04/06/2014 11:00 PM,2014,3.5,112,5
03/09/2014 8:00 AM,03/12/2014 11:00 PM,2014,3.63,113,5
03/13/2014 7:00 AM,03/13/2014 5:00 PM,2014,0.42,111,5
03/14/2014 3:00 PM,03/18/2014 10:00 PM,2014,4.29,112,5
03/10/2014 8:00 AM,03/10/2014 1:00 PM,2014,0.21,124,5
03/20/2014 10:00 AM,03/20/2014 8:00 PM,2014,0.42,124,5
03/21/2014 10:00 AM,03/21/2014 6:00 PM,2014,0.33,131,5
03/25/2014 7:00 AM,03/25/2014 5:00 PM,2014,0.42,112,5
03/26/2014 7:00 AM,03/26/2014 5:00 PM,2014,0.42,113,5
04/03/2014 8:00 AM,04/05/2014 11:45 PM,2014,2.66,124,5
03/12/2014 8:00 AM,03/12/2014 4:00 PM,2014,0.33,122,5
04/02/2014 12:00 PM,04/04/2014 6:00 PM,2014,2.25,113,5
03/15/2014 12:00 PM,03/16/2014 6:00 PM,2014,1.25,125,7
04/28/2014 7:00 AM,04/28/2014 6:00 PM,2014,0.46,124,5
06/25/2014 12:00 PM,06/27/2014 10:00 PM,2014,2.42,124,5
04/30/2014 6:00 AM,05/02/2014 8:00 PM,2014,2.58,124,5
04/11/2014 7:00 AM,04/13/2014 10:00 PM,2014,2.63,072,7
03/13/2014 7:00 AM,03/13/2014 2:00 PM,2014,0.29,113,5
03/14/2014 8:00 AM,03/14/2014 8:00 PM,2014,0.5,111,5
03/20/2014 6:00 AM,03/20/2014 11:00 PM,2014,0.71,131,5
03/20/2014 7:00 AM,03/20/2014 6:00 PM,2014,0.46,112,5
04/12/2014 8:00 AM,04/12/2014 6:00 PM,2014,0.42,125,7
03/17/2014 7:00 AM,03/18/2014 5:00 PM,2014,1.42,125,7
03/15/2014 8:00 AM,03/15/2014 11:00 PM,2014,0.63,113,5
03/17/2014 9:00 AM,03/17/2014 3:00 PM,2014,0.25,131,5
03/26/2014 5:00 AM,03/26/2014 5:00 PM,2014,0.5,125,7
05/08/2014 10:00 AM,05/08/2014 11:00 PM,2014,0.54,095,12
03/21/2014 12:00 PM,03/25/2014 9:00 AM,2014,3.88,124,5
03/26/2014 10:00 AM,03/27/2014 9:00 AM,2014,0.96,121,7
03/26/2014 6:00 AM,03/26/2014 6:00 PM,2014,0.5,072,7
03/31/2014 7:45 AM,03/31/2014 5:15 PM,2014,0.4,111,5
03/19/2014 8:00 AM,03/19/2014 11:45 PM,2014,0.66,131,5
03/26/2014 12:00 PM,03/26/2014 6:00 PM,2014,0.25,082,7
03/21/2014 8:00 AM,03/22/2014 11:00 PM,2014,1.63,112,5
03/21/2014 6:00 AM,03/21/2014 5:00 PM,2014,0.46,123,7
03/18/2014 4:00 PM,03/22/2014 11:45 PM,2014,4.32,113,5
04/17/2014 8:00 AM,04/17/2014 8:00 PM,2014,0.5,123,7
03/27/2014 10:00 AM,03/27/2014 4:00 PM,2014,0.25,121,7
03/24/2014 7:00 AM,03/25/2014 11:45 AM,2014,1.2,125,7
04/24/2014 7:00 AM,04/28/2014 11:00 PM,2014,4.67,121,7
04/30/2014 10:00 AM,04/30/2014 11:00 PM,2014,0.54,082,7
03/20/2014 9:00 AM,03/20/2014 5:00 PM,2014,0.33,095,12
04/10/2014 6:00 AM,04/10/2014 7:00 PM,2014,0.54,131,5
03/27/2014 10:00 AM,03/27/2014 4:00 PM,2014,0.25,123,7
04/11/2014 8:00 AM,04/11/2014 10:00 PM,2014,0.58,111,5
04/10/2014 3:00 PM,04/10/2014 10:00 PM,2014,0.29,082,7
04/15/2014 2:00 PM,04/15/2014 6:00 PM,2014,0.17,082,7
03/25/2014 3:00 PM,03/25/2014 11:00 PM,2014,0.33,131,5
04/02/2014 8:00 AM,04/02/2014 12:00 PM,2014,0.17,094,12
03/24/2014 10:00 AM,03/25/2014 1:00 AM,2014,0.63,131,5
03/27/2014 7:00 AM,03/27/2014 5:00 PM,2014,0.42,113,5
03/27/2014 8:00 AM,03/27/2014 6:00 PM,2014,0.42,131,5
04/01/2014 1:00 PM,04/02/2014 12:00 AM,2014,0.46,095,12
03/26/2014 7:00 AM,03/26/2014 6:00 PM,2014,0.46,094,12
03/27/2014 12:45 PM,03/27/2014 4:00 PM,2014,0.14,111,5
03/31/2014 3:00 PM,04/01/2014 10:00 PM,2014,1.29,113,5
03/24/2014 3:00 PM,03/24/2014 6:00 PM,2014,0.13,095,12
04/11/2014 7:00 AM,04/11/2014 6:00 PM,2014,0.46,113,5
04/18/2014 7:00 AM,04/18/2014 7:00 PM,2014,0.5,111,5
04/04/2014 11:00 AM,04/04/2014 5:00 PM,2014,0.25,122,5
04/23/2014 6:00 AM,04/23/2014 6:00 PM,2014,0.5,124,5
04/28/2014 8:00 AM,04/28/2014 3:00 PM,2014,0.29,131,5
04/20/2014 3:00 PM,04/26/2014 10:00 PM,2014,6.29,072,7
04/02/2014 6:00 AM,04/02/2014 5:00 PM,2014,0.46,124,5
04/01/2014 7:00 AM,04/01/2014 7:00 PM,2014,0.5,112,5
04/02/2014 7:00 AM,04/02/2014 7:00 PM,2014,0.5,112,5
04/07/2014 7:00 AM,04/07/2014 7:00 PM,2014,0.5,112,5
04/08/2014 9:00 AM,04/08/2014 1:00 PM,2014,0.17,112,5
04/09/2014 7:00 AM,04/09/2014 7:00 PM,2014,0.5,112,5
04/14/2014 7:00 AM,04/14/2014 7:00 PM,2014,0.5,112,5
04/16/2014 7:00 AM,04/16/2014 9:00 PM,2014,0.58,112,5
04/21/2014 7:00 AM,04/21/2014 9:00 PM,2014,0.58,112,5
04/22/2014 7:00 AM,04/22/2014 7:00 PM,2014,0.5,112,5
04/25/2014 6:00 AM,04/25/2014 6:00 PM,2014,0.5,112,5
04/28/2014 7:00 AM,04/28/2014 7:00 PM,2014,0.5,112,5
04/30/2014 7:00 AM,04/30/2014 7:00 PM,2014,0.5,112,5
04/15/2014 8:00 AM,04/15/2014 7:00 PM,2014,0.46,111,5
03/27/2014 12:00 PM,03/27/2014 9:00 PM,2014,0.38,094,12
03/27/2014 10:30 AM,03/27/2014 2:30 PM,2014,0.17,112,5
04/17/2014 7:00 AM,04/17/2014 6:00 PM,2014,0.46,132,7
03/31/2014 8:00 AM,03/31/2014 12:00 PM,2014,0.17,124,5
03/26/2014 9:30 AM,03/26/2014 5:00 PM,2014,0.31,072,7
03/31/2014 8:00 AM,03/31/2014 12:00 PM,2014,0.17,132,7
04/04/2014 9:30 AM,04/04/2014 3:00 PM,2014,0.23,072,7
04/28/2014 7:00 AM,04/30/2014 6:00 PM,2014,2.46,072,7
04/09/2014 5:00 AM,04/10/2014 10:00 PM,2014,1.71,121,7
03/28/2014 3:00 PM,03/28/2014 8:00 PM,2014,0.21,095,12
04/13/2014 9:00 AM,04/14/2014 6:00 PM,2014,1.38,124,5
04/07/2014 7:00 AM,04/07/2014 6:00 PM,2014,0.46,131,5
04/01/2014 7:00 AM,04/01/2014 11:00 AM,2014,0.17,095,12
04/10/2014 9:00 AM,04/10/2014 9:00 PM,2014,0.5,111,5
03/31/2014 12:00 PM,04/03/2014 9:00 AM,2014,2.88,082,7
04/28/2014 6:00 AM,04/30/2014 6:00 PM,2014,2.5,113,5
04/24/2014 7:00 AM,04/26/2014 10:00 PM,2014,2.63,132,7
04/26/2014 10:00 AM,04/28/2014 11:00 PM,2014,2.54,111,5
04/08/2014 6:30 AM,04/08/2014 6:00 PM,2014,0.48,113,5
04/02/2014 7:00 AM,04/02/2014 5:00 PM,2014,0.42,122,5
04/10/2014 1:00 PM,04/10/2014 10:00 PM,2014,0.38,072,7
03/31/2014 4:00 PM,04/02/2014 11:00 PM,2014,2.29,123,7
05/07/2014 9:00 AM,05/09/2014 9:00 AM,2014,2,124,5
05/17/2014 7:00 AM,05/25/2014 9:00 PM,2014,8.58,131,5
04/14/2014 5:00 PM,04/15/2014 5:00 PM,2014,1,131,5
04/28/2014 8:00 AM,04/30/2014 11:00 PM,2014,2.63,072,7
04/10/2014 7:00 AM,04/10/2014 6:00 PM,2014,0.46,132,7
04/25/2014 2:00 PM,04/26/2014 4:00 PM,2014,1.08,125,7
05/17/2014 7:00 AM,05/25/2014 9:00 PM,2014,8.58,132,7
04/01/2014 3:00 PM,04/01/2014 9:00 PM,2014,0.25,124,5
04/08/2014 7:00 AM,04/08/2014 6:00 PM,2014,0.46,111,5
07/29/2014 5:00 AM,08/04/2014 11:00 PM,2014,6.75,125,7
04/16/2014 4:00 PM,04/18/2014 12:00 PM,2014,1.83,124,5
04/02/2014 9:00 AM,04/02/2014 10:00 AM,2014,0.04,072,7
04/16/2014 7:00 AM,04/16/2014 10:00 AM,2014,0.13,125,7
04/04/2014 8:00 AM,04/04/2014 2:00 PM,2014,0.25,082,7
04/03/2014 7:00 AM,04/03/2014 10:00 AM,2014,0.13,072,7
04/08/2014 7:00 AM,04/08/2014 11:00 AM,2014,0.17,095,12
05/07/2014 5:30 AM,05/09/2014 7:00 PM,2014,2.56,123,7
04/11/2014 6:00 AM,04/11/2014 5:00 PM,2014,0.46,112,5
05/04/2014 8:00 AM,05/06/2014 10:00 PM,2014,2.58,132,7
05/28/2014 5:00 AM,05/29/2014 11:00 PM,2014,1.75,082,7
04/30/2014 6:00 AM,04/30/2014 6:00 PM,2014,0.5,131,5
04/21/2014 6:00 AM,04/21/2014 5:00 PM,2014,0.46,124,5
04/06/2014 2:00 PM,04/06/2014 6:00 PM,2014,0.17,123,7
04/25/2014 7:30 AM,04/25/2014 3:00 PM,2014,0.31,123,7
04/16/2014 8:30 AM,04/16/2014 4:30 PM,2014,0.33,131,5
04/07/2014 10:00 AM,04/07/2014 12:00 PM,2014,0.08,113,5
04/07/2014 10:15 AM,04/07/2014 4:00 PM,2014,0.24,123,7
04/08/2014 3:00 PM,04/08/2014 8:00 PM,2014,0.21,112,5
04/08/2014 10:00 AM,04/08/2014 10:00 PM,2014,0.5,122,5
04/16/2014 7:00 AM,04/16/2014 8:00 PM,2014,0.54,122,5
04/09/2014 7:00 AM,04/09/2014 5:00 PM,2014,0.42,122,5
04/08/2014 12:30 PM,04/08/2014 4:00 PM,2014,0.15,131,5
04/15/2014 9:00 AM,04/15/2014 1:00 PM,2014,0.17,122,5
04/09/2014 1:00 PM,04/09/2014 6:00 PM,2014,0.21,094,12
04/22/2014 5:00 AM,04/22/2014 10:00 PM,2014,0.71,111,5
04/09/2014 9:30 AM,04/09/2014 5:00 PM,2014,0.31,113,5
04/10/2014 9:00 AM,04/10/2014 3:00 PM,2014,0.25,124,5
04/25/2014 9:00 AM,04/25/2014 4:00 PM,2014,0.29,131,5
04/09/2014 12:00 PM,04/09/2014 10:00 PM,2014,0.42,131,5
04/11/2014 10:00 AM,04/11/2014 10:00 PM,2014,0.5,122,5
04/11/2014 5:00 PM,04/11/2014 11:00 PM,2014,0.25,125,7
04/18/2014 6:00 AM,04/18/2014 6:00 PM,2014,0.5,131,5
04/18/2014 6:00 AM,04/18/2014 6:00 PM,2014,0.5,122,5
04/15/2014 7:00 AM,04/15/2014 11:00 AM,2014,0.17,094,12
04/15/2014 1:00 PM,04/15/2014 9:00 PM,2014,0.33,072,7
05/28/2014 7:00 AM,05/28/2014 10:00 AM,2014,0.13,113,5
06/05/2014 7:00 AM,06/05/2014 10:00 AM,2014,0.13,112,5
06/11/2014 7:00 AM,06/11/2014 10:00 AM,2014,0.13,132,7
06/19/2014 7:00 AM,06/19/2014 10:00 AM,2014,0.13,112,5
07/03/2014 7:00 AM,07/03/2014 10:00 AM,2014,0.13,112,5
04/10/2014 8:15 AM,04/10/2014 4:00 PM,2014,0.32,112,5
04/10/2014 8:15 AM,04/10/2014 10:00 AM,2014,0.07,122,5
06/17/2014 9:00 AM,06/19/2014 4:00 PM,2014,2.29,121,7
06/24/2014 9:00 AM,06/26/2014 4:00 PM,2014,2.29,082,7
07/09/2014 7:00 AM,07/09/2014 10:00 AM,2014,0.13,132,7
07/17/2014 7:00 AM,07/17/2014 10:00 AM,2014,0.13,112,5
07/23/2014 7:00 AM,07/23/2014 10:00 AM,2014,0.13,132,7
07/30/2014 7:00 AM,07/30/2014 10:00 AM,2014,0.13,111,5
08/06/2014 7:00 AM,08/06/2014 10:00 AM,2014,0.13,125,7
08/13/2014 7:00 AM,08/13/2014 10:00 AM,2014,0.13,111,5
08/14/2014 7:00 AM,08/14/2014 10:00 AM,2014,0.13,112,5
08/20/2014 7:00 AM,08/20/2014 10:00 AM,2014,0.13,132,7
08/27/2014 7:00 AM,08/27/2014 10:00 AM,2014,0.13,111,5
08/28/2014 7:00 AM,08/28/2014 10:00 AM,2014,0.13,112,5
09/10/2014 7:00 AM,09/10/2014 10:00 AM,2014,0.13,111,5
09/11/2014 7:00 AM,09/11/2014 10:00 AM,2014,0.13,112,5
09/17/2014 7:00 AM,09/17/2014 10:00 AM,2014,0.13,132,7
09/24/2014 7:00 AM,09/24/2014 10:00 AM,2014,0.13,111,5
09/25/2014 7:00 AM,09/25/2014 10:00 AM,2014,0.13,112,5
10/01/2014 7:00 AM,10/01/2014 10:00 AM,2014,0.13,132,7
10/07/2014 7:00 AM,10/07/2014 10:00 AM,2014,0.13,082,7
10/09/2014 7:00 AM,10/09/2014 10:00 AM,2014,0.13,112,5
10/15/2014 7:00 AM,10/15/2014 10:00 AM,2014,0.13,132,7
10/23/2014 7:00 AM,10/23/2014 10:00 AM,2014,0.13,112,5
10/29/2014 7:00 AM,10/29/2014 10:00 AM,2014,0.13,132,7
11/06/2014 7:00 AM,11/06/2014 10:00 AM,2014,0.13,112,5
11/12/2014 7:00 AM,11/12/2014 10:00 AM,2014,0.13,132,7
11/18/2014 7:00 AM,11/18/2014 10:00 AM,2014,0.13,082,7
04/15/2014 7:00 AM,04/15/2014 5:00 PM,2014,0.42,112,5
04/23/2014 5:00 AM,04/23/2014 6:00 PM,2014,0.54,131,5
04/17/2014 7:00 AM,04/17/2014 4:00 PM,2014,0.38,131,5
04/15/2014 8:30 AM,04/15/2014 1:30 PM,2014,0.21,082,7
04/14/2014 9:00 AM,04/14/2014 10:00 AM,2014,0.04,111,5
04/15/2014 11:00 AM,04/15/2014 8:00 PM,2014,0.38,124,5
05/03/2014 7:00 AM,05/03/2014 10:00 PM,2014,0.63,095,12
04/18/2014 2:00 PM,04/18/2014 10:00 PM,2014,0.33,121,7
04/14/2014 2:00 PM,04/14/2014 4:00 PM,2014,0.08,125,7
04/21/2014 4:00 PM,04/22/2014 1:00 PM,2014,0.88,122,5
04/28/2014 7:45 AM,04/28/2014 5:15 PM,2014,0.4,125,7
04/25/2014 5:00 AM,04/25/2014 5:00 PM,2014,0.5,111,5
04/20/2014 5:00 PM,04/22/2014 9:00 PM,2014,2.17,121,7
05/05/2014 11:00 AM,05/05/2014 6:00 PM,2014,0.29,125,7
05/06/2014 6:00 AM,05/06/2014 7:00 PM,2014,0.54,124,5
04/23/2014 8:30 AM,04/23/2014 5:00 PM,2014,0.35,121,7
05/12/2014 6:30 AM,05/12/2014 8:00 PM,2014,0.56,124,5
04/16/2014 12:00 PM,04/16/2014 6:00 PM,2014,0.25,095,12
04/23/2014 4:00 PM,04/23/2014 8:00 PM,2014,0.17,122,5
06/27/2014 7:00 AM,06/27/2014 11:00 PM,2014,0.67,125,7
06/13/2014 10:00 AM,06/15/2014 5:00 PM,2014,2.29,125,7
08/22/2014 10:00 AM,08/24/2014 8:00 AM,2014,1.92,125,7
10/24/2014 12:00 PM,10/25/2014 5:00 PM,2014,1.21,125,7
05/02/2014 4:00 AM,05/03/2014 7:00 PM,2014,1.63,094,12
04/17/2014 8:00 AM,04/17/2014 5:00 PM,2014,0.38,082,7
04/17/2014 6:00 AM,04/17/2014 9:00 PM,2014,0.63,112,5
05/09/2014 6:00 AM,05/09/2014 6:15 PM,2014,0.51,121,7
04/18/2014 6:00 AM,04/18/2014 5:00 PM,2014,0.46,125,7
05/02/2014 8:00 AM,05/03/2014 10:00 PM,2014,1.58,082,7
04/17/2014 12:00 PM,04/17/2014 4:00 PM,2014,0.17,113,5
04/23/2014 5:00 AM,04/23/2014 7:00 PM,2014,0.58,112,5
04/23/2014 7:00 AM,04/23/2014 5:00 PM,2014,0.42,125,7
04/23/2014 8:00 AM,04/23/2014 11:00 PM,2014,0.63,094,12
04/11/2015 7:00 AM,04/16/2015 7:00 PM,2015,5.5,122,5
04/30/2014 7:00 AM,05/04/2014 11:00 PM,2014,4.67,124,5
04/24/2014 4:00 PM,04/25/2014 12:00 AM,2014,0.33,123,7
04/21/2014 1:00 PM,04/21/2014 7:00 PM,2014,0.25,125,7
04/22/2014 7:00 AM,04/22/2014 4:00 PM,2014,0.38,113,5
04/26/2014 8:00 AM,04/26/2014 10:00 PM,2014,0.58,072,7
05/16/2014 8:00 AM,05/17/2014 11:45 PM,2014,1.66,132,7
06/17/2014 8:00 AM,06/19/2014 4:00 PM,2014,2.33,123,7
06/24/2014 8:00 AM,06/26/2014 4:00 PM,2014,2.33,122,5
06/17/2014 8:00 AM,06/19/2014 4:00 PM,2014,2.33,125,7
06/24/2014 8:00 AM,06/26/2014 4:00 PM,2014,2.33,131,5
04/23/2014 3:00 PM,04/24/2014 7:00 PM,2014,1.17,072,7
04/29/2014 6:00 AM,04/29/2014 7:00 PM,2014,0.54,121,7
