Country,Region,Indicator,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Niger,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.001039305,0.002008766,0.002911503,0.028136022,0.036261294,0.105185431,0.127152469,0.155698704,0.189933734,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,1.3,1.4077,1.7,1.95,
Nigeria,Africa,Total_population,45211614,46144154,47117859,48128460,49169819,50238569,51336375,52468593,53640547,54859201,56131844,57453734,58829319,60285453,61857023,63565598,65426976,67425435,69512233,71619216,73698096,75729572,77729802,79729311,81775215,83901570,86118043,88412917,90773613,93179755,95617345,98085436,100592458,103145093,105753088,108424822,111164651,113975055,116860691,119826231,122876723,126014935,129246283,132581484,136033321,139611303,143318011,147152502,151115683,155207145,159424742,163770669,168240403,172816517,177475986,182201962
Nigeria,Africa,CO2_emissions,0.075348847,0.089163494,0.088721773,0.111164018,0.147963286,0.234157466,0.25143653,0.244682891,0.123667699,0.220785224,0.383738649,0.561853839,0.704174376,0.822384797,1.007021127,0.745623049,0.844407389,0.749983,0.694761021,0.981427331,0.92478457,0.870971897,0.843982981,0.751665608,0.851423368,0.833035901,0.853537917,0.671203519,0.779383222,0.455483683,0.474552582,0.461303073,0.645017522,0.58230393,0.441206105,0.322040409,0.363616857,0.352623826,0.343853743,0.373780746,0.644398134,0.661436757,0.759211412,0.702497288,0.713407232,0.749914332,0.687380144,0.647289878,0.613327639,0.462535787,0.534553664,0.53749756,,,,
Nigeria,Africa,Life_expectancy,37.18295122,37.63826829,38.07907317,38.49985366,38.89912195,39.28087805,39.65112195,40.01885366,40.39358537,40.77929268,41.18102439,41.6022439,42.03846341,42.48617073,42.93987805,43.39758537,43.85926829,44.31692683,44.76007317,45.17719512,45.54780488,45.85241463,46.0835122,46.23960976,46.32421951,46.34529268,46.31826829,46.26365854,46.203,46.14982927,46.11026829,46.08695122,46.07495122,46.07282927,46.08556098,46.11407317,46.15978049,46.2245122,46.31565854,46.44268293,46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6664878,49.23614634,49.80814634,50.35743902,50.86856098,51.3295122,51.73780488,52.105,52.44214634,52.75426829,
Nigeria,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,15.86,20,24,28.43,32.8,38,42.68,
Rwanda,Africa,Total_population,2933424,2996091,3050596,3102968,3161719,3232937,3319077,3418313,3527260,3640591,3754546,3868345,3983707,4102336,4226836,4359166,4499720,4648070,4804375,4968628,5140786,5313908,5486431,5669251,5877556,6117966,6410594,6742390,7048075,7239097,7259740,7071393,6712924,6300358,5995987,5912755,6097688,6506118,7047196,7585143,8021875,8329113,8539029,8686469,8828956,9008230,9231041,9481083,9750314,10024594,10293669,10556429,10817350,11078095,11341544,11609666
Rwanda,Africa,CO2_emissions,0.036252175,0.046509268,0.027647384,0.027180751,0.011598121,0.014745416,0.013257903,0.011800265,0.015594257,0.016116065,0.015626923,0.01611516,0.01656899,0.016983738,0.01735104,0.040378366,0.059490591,0.057591861,0.060297749,0.059780487,0.096297531,0.113172452,0.110950452,0.122896305,0.107934488,0.100696212,0.093239566,0.091370567,0.098853942,0.09523232,0.074756947,0.068969579,0.072652543,0.078574106,0.078893266,0.078143268,0.078780187,0.076652775,0.069206391,0.067198865,0.065826007,0.06383813,0.06226879,0.059945416,0.059808657,0.058618397,0.057203516,0.058789064,0.055661387,0.057430655,0.05735438,0.062874197,,,,
Rwanda,Africa,Life_expectancy,42.24929268,42.5487561,42.83770732,43.11312195,43.37053659,43.60141463,43.79726829,43.95960976,44.09146341,44.19982927,44.29078049,44.36736585,44.44360976,44.5394878,44.67495122,44.8994878,45.26709756,45.78617073,46.43656098,47.17509756,47.98839024,48.8664878,49.71926829,50.40839024,50.78063415,50.45185366,48.98963415,46.30509756,42.54792683,38.04180488,33.48512195,29.74582927,27.48365854,27.07890244,28.56812195,31.6345122,35.65919512,39.80480488,43.41519512,46.22607317,48.19236585,49.50768293,50.60480488,51.81207317,53.19763415,54.75160976,56.38665854,57.946,59.31534146,60.46597561,61.40178049,62.15536585,62.79936585,63.39482927,63.96565854,
Rwanda,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.000883372,0.001625791,0.011763573,0.067176482,0.06283146,0.24067241,0.292784719,0.356918467,0.430854243,0.556041165,,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6,
Sao Tome and Principe,Africa,Total_population,64255,64549,64429,64181,64209,64797,66057,67874,70040,72240,74251,75989,77536,79026,80670,82607,84889,87436,90095,92652,94953,96947,98692,100285,101871,103557,105364,107264,109268,111373,113575,115900,118346,120849,123318,125694,127946,130110,132284,134602,137164,140003,143085,146357,149732,153146,156584,160064,163595,167196,170880,174646,178484,182386,186342,190344
Sao Tome and Principe,Africa,CO2_emissions,0.171208466,0.170428667,0.170746093,0.114270579,0.171331122,0.169776379,0.16653799,0.162079736,0.209423187,0.203045404,0.197546161,0.144770954,0.14188248,0.185609799,0.227283997,0.221954556,0.3455807,0.335513976,0.366313336,0.35620386,0.424810169,0.45389749,0.483028006,0.548486813,0.503951075,0.531156754,0.48724422,0.478613514,0.436275945,0.428030133,0.419731455,0.411311475,0.402810403,0.394467476,0.386569682,0.379262336,0.372586873,0.366389978,0.360368601,0.354162642,0.347547461,0.366692142,0.41004997,0.45099312,0.489808458,0.502833897,0.538631022,0.526920482,0.515547541,0.548308572,0.579406601,0.587909256,,,,
Sao Tome and Principe,Africa,Life_expectancy,50.45136585,51.03109756,51.59729268,52.146,52.6747561,53.18970732,53.6994878,54.21563415,54.74714634,55.29597561,55.86846341,56.47297561,57.09980488,57.7337561,58.3582439,58.94058537,59.44717073,59.86007317,60.17095122,60.38292683,60.51178049,60.58629268,60.64217073,60.70858537,60.80260976,60.93021951,61.08829268,61.26009756,61.43295122,61.6042439,61.77143902,61.93453659,62.09509756,62.25514634,62.41470732,62.57026829,62.71831707,62.85990244,62.99746341,63.13702439,63.29253659,63.47797561,63.70185366,63.96512195,64.26129268,64.57690244,64.89246341,65.188,65.45053659,65.67260976,65.85468293,66.00378049,66.13390244,66.2595122,66.38460976,
Sao Tome and Principe,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.295847047,0.363203161,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41,
Senegal,Africa,Total_population,3177560,3265558,3356421,3450418,3547939,3649308,3754268,3862783,3975614,4093763,4217754,4348499,4485342,4625377,4764623,4900491,5031849,5160313,5289445,5424299,5568651,5723541,5888261,6062682,6246140,6438024,6638186,6846556,7062540,7285378,7514201,7749559,7990736,8234147,8475136,8710746,8939438,9163184,9386923,9617641,9860578,10118078,10389457,10673320,10967016,11268994,11578430,11897230,12229703,12581624,12956791,13357003,13780108,14221041,14672557,15129273
Senegal,Africa,CO2_emissions,0.260810811,0.249290933,0.242542279,0.2497509,0.260456564,0.464239796,0.45809809,0.181319272,,0.120030886,0.310382967,0.31117013,0.324568115,0.335354502,0.388663489,0.526797825,0.352718851,0.434896875,0.497072755,0.534741356,0.60187611,0.575977878,0.51876284,0.434280736,0.529548489,0.415796835,0.401049624,0.358314896,0.388375287,0.507363654,0.423592076,0.441957794,0.435502187,0.436433792,0.460368778,0.401188486,0.418408853,0.356167681,0.365257604,0.384710034,0.399404376,0.42801874,0.437662912,0.469656021,0.481487398,0.519999035,0.413622745,0.448464475,0.444968124,0.464873613,0.638487724,0.58833415,,,,
Senegal,Africa,Life_expectancy,38.206,38.3632439,38.446,38.4632439,38.43597561,38.39568293,38.37585366,38.41597561,38.55056098,38.80858537,39.22053659,39.80790244,40.55621951,41.44046341,42.43914634,43.5187561,44.64031707,45.76734146,46.86982927,47.92680488,48.9427561,49.93670732,50.93314634,51.93860976,52.93809756,53.90414634,54.80078049,55.59702439,56.26790244,56.80090244,57.18309756,57.4094878,57.50660976,57.51136585,57.4562439,57.37960976,57.31934146,57.30336585,57.35914634,57.5082439,57.76580488,58.13556098,58.59617073,59.12768293,59.7185122,60.36192683,61.05407317,61.78417073,62.53507317,63.28678049,64.01443902,64.69536585,65.31887805,65.8787561,66.37258537,
Senegal,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.000692848,0.011238219,0.027347441,0.079871379,0.311090952,0.403967486,0.983794059,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,
Seychelles,Africa,Total_population,41700,42889,44042,45176,46322,47500,48699,49911,51134,52365,53600,54835,56068,57284,58466,59600,60704,61742,62707,63594,64400,65128,65780,66367,66902,67400,67877,68352,68848,69388,70000,70755,71657,72711,73925,75304,76417,77319,78846,80410,81131,81202,83700,82800,82500,82900,84600,85033,86956,87298,89770,87441,88303,89900,91400,92900
Seychelles,Africa,CO2_emissions,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.483493573,2.54329534,5.264385209,5.487989245,6.293321726,6.87017293,7.812504618,6.440250896,6.643115942,8.934145455,8.315995175,8.669030733,7.546775958,7.970272322,8.485119934,7.679581152,6.835706362,,,,
Seychelles,Africa,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,68.68292683,,,,,69.73195122,,,,,70.67073171,,,,,71.41463415,,,,,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.19756098,72.72439024,74.22682927,73.1195122,73.22926829,
Seychelles,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,,41,43.16400446,47.076,50.4,54.26,
Sierra Leone,Africa,Total_population,2181701,2210169,2239581,2269890,2301023,2332999,2365801,2399667,2435197,2473165,2514151,2558395,2605837,2656380,2709797,2765914,2824827,2886607,2951001,3017670,3086406,3155368,3224346,3296530,3376371,3466044,3569102,3681945,3791078,3878211,3931208,3945899,3929182,3893891,3858559,3837807,3833053,3843472,3878475,3948800,4060709,4220198,4422154,4647701,4870467,5071271,5243214,5391108,5521838,5647194,5775902,5908908,6043157,6178859,6315627,6453184
Sierra Leone,Africa,CO2_emissions,0.327755728,0.131072782,0.145725026,0.163165175,0.132272037,0.121028342,0.127100293,0.10544088,0.158112465,0.447780071,0.347133486,0.313897189,0.260336698,0.202926163,0.192159782,0.189586878,0.159670309,0.177848942,0.241070064,0.22480755,0.197226807,0.219645696,0.171730019,0.20912778,0.182460991,0.191494107,0.189046993,0.135447977,0.120908881,0.096444985,0.098875969,0.118952867,0.074661851,0.074396792,0.090283704,0.091727385,0.100451259,0.102087123,0.09454747,0.089149109,0.104753135,0.134682069,0.137652827,0.140440618,0.131758412,0.107740841,0.139876038,0.119033972,0.120200375,0.115584129,0.12570608,0.152044168,,,,
Sierra Leone,Africa,Life_expectancy,30.33153659,30.54043902,30.75278049,30.97756098,31.23039024,31.54263415,31.94821951,32.46282927,33.08695122,33.81039024,34.60909756,35.45190244,36.2952439,37.09973171,37.83678049,38.49307317,39.06802439,39.57226829,40.01226829,40.37673171,40.6502439,40.81770732,40.87036585,40.80695122,40.62831707,40.32480488,39.88626829,39.33065854,38.69407317,38.01858537,37.35341463,36.74834146,36.24658537,35.8857561,35.70139024,35.72478049,35.97414634,36.42619512,37.04680488,37.81253659,38.69014634,39.6454878,40.64290244,41.64912195,42.63919512,43.60307317,44.54807317,45.48836585,46.42763415,47.35021951,48.22895122,49.03473171,49.74909756,50.36312195,50.87878049,
Sierra Leone,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0.002506116,0.004987835,0.014805065,0.048490656,0.118254246,0.160264445,0.176198957,0.190173282,0.203007681,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,1.3,1.7,2.1,
Somalia,Africa,Total_population,2756380,2814683,2874944,2937360,3002173,3069558,3144244,3227245,3311111,3385414,3445420,3477568,3490295,3526527,3644572,3880955,4259636,4754149,5289049,5758961,6089707,6251730,6271538,6199671,6113252,6068425,6082723,6138907,6217331,6285456,6321615,6319531,6294017,6269244,6278911,6346440,6480888,6672781,6904231,7148406,7385416,7610053,7827203,8039104,8251054,8466938,8686939,8909015,9132589,9356827,9581714,9806670,10033630,10268157,10517569,10787104
Somalia,Africa,CO2_emissions,0.030598466,0.031267464,0.03698959,0.034955198,0.045193598,0.043006843,0.044317807,0.070448324,0.046514297,0.047659754,0.062794376,0.0537781,0.067240162,0.074867993,0.090553843,0.129447262,0.11277419,0.168149126,0.105384541,0.084687325,0.133680323,0.043991823,0.114602192,0.150828165,0.116969659,0.141400446,0.151919461,0.161878491,0.162195804,0.152270098,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066015178,0.074959088,0.073895549,0.071997347,0.07016161,0.068384733,0.068326521,0.065850768,0.063880736,0.06391226,0.05870688,,,,
Somalia,Africa,Life_expectancy,36.96587805,37.36229268,37.76121951,38.16217073,38.56512195,38.96909756,39.37207317,39.77253659,40.1685122,40.56046341,40.94792683,41.33287805,41.71685366,42.09985366,42.48185366,42.86336585,43.24687805,43.62990244,44.00839024,44.37739024,44.73536585,45.08285366,45.41434146,45.71934146,45.98436585,46.16790244,46.21997561,46.13156098,45.92517073,45.64626829,45.38934146,45.27087805,45.37231707,45.73321951,46.34804878,47.16182927,48.07760976,48.97643902,49.76382927,50.40126829,50.87826829,51.22280488,51.50185366,51.77190244,52.05290244,52.35585366,52.68278049,53.01865854,53.3545122,53.68934146,54.02365854,54.35695122,54.6902439,55.02302439,55.35480488,
Somalia,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,,1.25,1.3767,1.5,1.63,
South Africa,Africa,Total_population,17396000,17949962,18459442,18936138,19390554,19832000,20268594,20707258,21153722,21612522,22087000,22602373,23126276,23655908,24189837,24728000,25268094,25805575,26355319,26940793,27576000,28254655,28971839,29724004,30505361,31307880,32121290,32933081,33728498,34490549,35200000,35933108,36690739,37473796,38283223,39120000,40000247,40926063,41899683,42923485,44000000,44909738,45448096.07,46034026.23,46641102.97,47270062.72,47921682.32,48596781.01,49296222.56,50020917.52,50771825.58,51549958.08,52356380.68,53192216.14,54058647.34,54956920.37
South Africa,Africa,CO2_emissions,5.629717694,5.694382974,5.729711711,5.799844192,6.170936478,6.467358764,6.332753076,6.465647794,6.527671679,6.629522043,6.780637796,7.457992265,7.425562594,7.335733678,7.306156383,7.489559811,7.642650886,7.748345425,7.66825744,8.125555139,8.2845264,9.108884713,9.690416511,9.831466985,10.35715394,10.35567205,10.30018019,9.990721548,10.171078,9.889897867,9.085096676,9.256613761,8.389655166,8.568774885,8.817875287,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.650190769,8.272372573,9.107294896,8.288944999,8.815336055,9.074464272,9.515738724,9.552132521,8.960678817,9.25784875,,,,
South Africa,Africa,Life_expectancy,49.03629268,49.42980488,49.81329268,50.1957561,50.5817561,50.97182927,51.36302439,51.74941463,52.126,52.49326829,52.85068293,53.19614634,53.53363415,53.87056098,54.21341463,54.57670732,54.97446341,55.4122439,55.89260976,56.41404878,56.97307317,57.56263415,58.16719512,58.76878049,59.35243902,59.91217073,60.4495122,60.95802439,61.42380488,61.82043902,62.12007317,62.29480488,62.32517073,62.19373171,61.88797561,61.37002439,60.60546341,59.61319512,58.44302439,57.15668293,55.83687805,54.57080488,53.44119512,52.5237561,51.8737561,51.55734146,51.61370732,51.9965122,52.63602439,53.46709756,54.3907561,55.29565854,56.09831707,56.73658537,57.18212195,
South Africa,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,
South Sudan,Africa,Total_population,2955044,3011112,3069990,3131686,3196258,3263767,3334254,3407754,3484335,3564079,3647097,3733547,3823605,3917450,4015271,4117299,4222056,4329467,4442665,4565912,4701360,4849708,5007145,5165623,5314358,5444907,5559804,5660153,5735170,5771305,5762190,5698998,5593347,5484372,5425099,5452771,5584223,5806951,6092688,6398416,6692999,6967817,7233237,7499695,7784488,8099908,8445659,8815495,9208598,9623176,10056475,10510122,10980623,11453810,11911184,12339812
South Sudan,Africa,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,Africa,Life_expectancy,31.67670732,32.10465854,32.52912195,32.95458537,33.38056098,33.80704878,34.22802439,34.639,35.03697561,35.42295122,35.80390244,36.18831707,36.58170732,36.98356098,37.38839024,37.7772439,38.12660976,38.42302439,38.66502439,38.86158537,39.03168293,39.20280488,39.40641463,39.6664878,39.99953659,40.41753659,40.92602439,41.50802439,42.14404878,42.81963415,43.5187561,44.22592683,44.92514634,45.60287805,46.24665854,46.8455122,47.39395122,47.89846341,48.36758537,48.80629268,49.21907317,49.61190244,49.9932439,50.37409756,50.76241463,51.17163415,51.61329268,52.08785366,52.59331707,53.12265854,53.66490244,54.205,54.727,55.22090244,55.68221951,
South Sudan,Africa,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,14.1,15.9,
Sudan,Africa,Total_population,7527450,7749884,7981797,8223613,8475765,8738703,9013112,9299545,9598196,9909152,10232758,10568788,10918137,11283574,11668674,12075841,12506035,12958110,13429688,13917268,14418063,14935471,15470415,16015120,16559205,17097619,17618852,18130501,18669146,19284633,20008804,20861117,21820588,22829227,23805536,24691970,25466387,26149124,26777059,27406808,28079664,28805142,29569978,30365586,31176209,31990003,32809056,33637960,34470138,35297298,36114885,36918193,37712420,38515095,39350274,40234882
Sudan,Africa,CO2_emissions,0.129783714,0.128810196,0.134379626,0.147903283,0.159284213,0.202254536,0.214127207,0.250771073,0.237411935,0.310545184,0.349795297,0.348436322,0.364915422,0.357025948,0.362399256,0.261780729,0.224473193,0.220178108,0.192456248,0.193238285,0.19601397,0.184043369,0.186953328,0.184555471,0.160268905,0.18072673,0.183360631,0.140880448,0.198644125,0.150011347,0.215714303,0.202816253,0.173492021,0.102704393,0.152046098,0.152666264,0.137465512,0.169602368,0.142910349,0.150670884,0.159133714,0.178055693,0.220598608,0.239590405,0.29215001,0.26709064,0.278837922,0.308883977,0.318940846,0.343430682,0.341750839,0.349548724,,,,
